File,TargetSNR_dB,STOI_Input,STOI_Baseline,STOI_Leaky,STOI_HardVAD,STOI_SoftVAD
female_28_IUS-F54202.wav,-5,0.951906035534705,0.954747142648183,0.952379662217507,0.955040450424085,0.954639305667242
female_28_IUS-F54202.wav,0,0.976110379121687,0.953715048410524,0.959803904724158,0.970439548856203,0.973448281550864
female_28_IUS-F54202.wav,5,0.988414257208617,0.93187056688768,0.95161853344614,0.978841027513344,0.981530947805869
female_28_IUS-F54202.wav,10,0.994632764261156,0.891706340383802,0.930201194051803,0.985878099292042,0.985743471871467
female_29_IUS-F56202.wav,-5,0.948797067491626,0.944687499309669,0.947981111903915,0.93980098688442,0.943190608256062
female_29_IUS-F56202.wav,0,0.965994546799098,0.929898057186708,0.954137933103427,0.947505705638722,0.953249447625951
female_29_IUS-F56202.wav,5,0.974007123205873,0.894830062732262,0.937613682456483,0.953229966663585,0.954525767457556
female_29_IUS-F56202.wav,10,0.983212472281169,0.848827733062214,0.902946258778818,0.945653037800576,0.9503405030128
female_30_IUS-F58202.wav,-5,0.958244931079854,0.955909944272416,0.956594795982394,0.959660729491169,0.961827412430487
female_30_IUS-F58202.wav,0,0.978525686436192,0.961953714600591,0.971792476148275,0.977950709840586,0.979674849717775
female_30_IUS-F58202.wav,5,0.99001452805717,0.955338875055482,0.969066412444226,0.983336200060853,0.985547418707554
female_30_IUS-F58202.wav,10,0.996268912868878,0.940685795806494,0.952821697875966,0.984140843911524,0.984786623236924
female_31_IUS-F60202.wav,-5,0.935976003023468,0.956060378909015,0.934325166556343,0.947943160033156,0.947331773349787
female_31_IUS-F60202.wav,0,0.972380041081619,0.947695306730623,0.956516140639007,0.973937970848821,0.976419500713779
female_31_IUS-F60202.wav,5,0.989344935416631,0.922875557875538,0.95945669901386,0.983666927456826,0.985447849189308
female_31_IUS-F60202.wav,10,0.995880791354278,0.896611516070755,0.947673578493645,0.983315362131177,0.983228512875862
female_32_IUS-F62202.wav,-5,0.962194377467679,0.969694001725116,0.959597109422068,0.959825483772895,0.96069641799504
female_32_IUS-F62202.wav,0,0.982606424744222,0.962710603736371,0.96898605017273,0.976837356614667,0.977919805446508
female_32_IUS-F62202.wav,5,0.992846113729181,0.938126120996885,0.957114645277302,0.982437848913783,0.979755847280798
female_32_IUS-F62202.wav,10,0.997072898381047,0.904856698074071,0.934201763786339,0.979307858120636,0.975240286074259
female_33_IUS-F64202.wav,-5,0.931729484598393,0.972287936190499,0.94304147364683,0.934550829779663,0.938430260689097
female_33_IUS-F64202.wav,0,0.966495386463412,0.967035689502742,0.967037878385535,0.966536023865584,0.969300336364234
female_33_IUS-F64202.wav,5,0.984439943993092,0.946066928370481,0.969534161198215,0.979663799451837,0.982241538686605
